link,region,location,street_address,num_of_rooms,size,fee,price
https://www.hemnet.se/bostad/lagenhet-3rum-hoganas-uppsala-kommun-torkelsgatan-28b-fast-pris-18731258,Höganäs,Höganäs,Torkelsgatan28B,3,76.0,3367,3785000
https://www.hemnet.se/bostad/lagenhet-3rum-ekeby-flogsta-uppsala-kommun-flogstavagen-5-a-18731182,Ekeby-Flogsta,Ekeby,Flogstavägen5A,3,74.5,6406,1950000
https://www.hemnet.se/bostad/lagenhet-1rum-loten-uppsala-kommun-von-bahrs-vag-4-18730695,LÖTEN,LÖTEN,Vonbahrsväg4,1,46.5,3212,1325000
https://www.hemnet.se/bostad/lagenhet-2rum-uppsala-kommun-baverns-grand-24-18727177,UPPSALA,UPPSALA,Bävernsgränd24,2,55.5,3141,2350000
https://www.hemnet.se/bostad/lagenhet-3rum-loten-uppsala-kommun-bellmansgatan-160-18725255,LÖTEN,LÖTEN,Bellmansgatan160,3,81.5,4132,2390000
"https://www.hemnet.se/bostad/lagenhet-3,5rum-centrum-uppsala-kommun-vaksalagatan-20-18724258",Centrum,Centrum,Vaksalagatan20,3.5,88.4,3930,3495000
https://www.hemnet.se/bostad/lagenhet-2rum-uppsala-kommun-cellovagen-5c-18724198,UPPSALA,UPPSALA,Cellovägen5C,2,69.0,3909,1390000
https://www.hemnet.se/bostad/lagenhet-5rum-stenhagen-uppsala-kommun-kullerstensvagen-7b-fast-pris-18713346,STENHAGEN,STENHAGEN,Kullerstensvägen7B,5,105.5,6767,2550000
https://www.hemnet.se/bostad/lagenhet-1rum-rosendal-uppsala-kommun-torgny-segerstedts-alle-27-18715919,Rosendal,Rosendal,TorgnySegerstedtsallé27,1,32.0,1566,1975000
https://www.hemnet.se/bostad/lagenhet-2rum-kungsangen-industristaden-uppsala-kommun-maltargatan-1-fast-pris-18713366,Kungsängen / Industristaden,Kungsängen,Mältargatan1FASTPRIS,2,67.0,3719,2690000
https://www.hemnet.se/bostad/lagenhet-2rum-luthagen-uppsala-kommun-stabby-alle-7b-18713879,LUTHAGEN,LUTHAGEN,Stabbyallé7B,2,55.7,2977,2200000
https://www.hemnet.se/bostad/lagenhet-1rum-loten-uppsala-kommun-rabyvagen-57a-18713072,LÖTEN,LÖTEN,Råbyvägen57A,1,42.0,2826,1595000
https://www.hemnet.se/bostad/lagenhet-1rum-falhagen-uppsala-kommun-hjalmar-brantingsgatan-3a-18713577,FÅLHAGEN,FÅLHAGEN,HjalmarBrantingsgatan3A,1,17.0,1315,1150000
https://www.hemnet.se/bostad/lagenhet-3rum-luthagen-uppsala-kommun-tegnergatan-5a-18713424,Luthagen,Luthagen,Tegnérgatan5A,3,71.0,4482,3150000
https://www.hemnet.se/bostad/lagenhet-1rum-gottsunda-uppsala-kommun-valthornsvagen-18-18180039,Gottsunda,Gottsunda,Valthornsvägen18,1,40.0,2659,995000
https://www.hemnet.se/bostad/lagenhet-3rum-gottsunda-uppsala-kommun-altfiolsvagen-20-18710105,Gottsunda,Gottsunda,Altfiolsvägen20,3,94.5,5135,1595000
https://www.hemnet.se/bostad/lagenhet-2rum-svartbacken-uppsala-kommun-swedenborgsgatan-32a-18710698,Svartbäcken,Svartbäcken,Swedenborgsgatan32A,2,46.0,3058,2050000
https://www.hemnet.se/bostad/lagenhet-2rum-arsta-uppsala-kommun-kamomillgatan-29-18712500,Årsta,Årsta,Kamomillgatan29,2,63.0,3775,1795000
https://www.hemnet.se/bostad/lagenhet-2rum-salabacke-uppsala-kommun-verkmastargatan-5a-18710875,Salabacke,Salabacke,Verkmästargatan5A,2,58.5,3158,1695000
https://www.hemnet.se/bostad/lagenhet-3rum-gottsunda-uppsala-kommun-altfiolsvagen-20-18712162,Gottsunda,Gottsunda,Altfiolsvägen20,3,101.0,5504,1795000
https://www.hemnet.se/bostad/lagenhet-1rum-hoganas-uppsala-kommun-botvidsgatan-6-a-18712578,Höganäs,Höganäs,Botvidsgatan6A,1,40.0,2531,1850000
https://www.hemnet.se/bostad/lagenhet-5rum-fullero-hage-uppsala-kommun-snomolnsvagen-18712516,Fullerö Hage,FulleröHage,Snömolnsvägen,5,113.0,4396,4195000
"https://www.hemnet.se/bostad/lagenhet-2,5rum-granby-uppsala-kommun-rabyvagen-53e-18710545",Gränby,Gränby,Råbyvägen53E,2.5,65.0,3892,1995000
https://www.hemnet.se/bostad/lagenhet-2rum-rickomberga-uppsala-kommun-gosta-wahlstroms-vag-20-18710598,Rickomberga,Rickomberga,Göstawahlströmsväg20,2,43.0,2358,2095000
https://www.hemnet.se/bostad/lagenhet-3rum-hoganas-uppsala-kommun-hoganasgatan-3b-18710438,Höganäs,Höganäs,Höganäsgatan3B,3,68.0,3430,2995000
https://www.hemnet.se/bostad/lagenhet-5rum-kungsangen-industristaden-uppsala-kommun-kungsangsgatan-53a-18708610,Kungsängen/Industristaden,Kungsängen,Kungsängsgatan53A,5,146.0,6015,6750000
https://www.hemnet.se/bostad/lagenhet-3rum-centrum-uppsala-kommun-vretgrand-14-c-18708630,Centrum,Centrum,Vretgränd14C,3,79.0,3258,2995000
https://www.hemnet.se/bostad/lagenhet-3rum-rosendal-uppsala-kommun-rosendalsvagen-22-18705042,Rosendal,Rosendal,Rosendalsvägen22,3,76.5,4326,3595000
"https://www.hemnet.se/nybyggnadsprojekt/ostra-sala-backe,-uppsala-salabacke-entre,-uppsala-18704704",Uppsala,ÖstraSalaBacke,SalabackeEntré,1,25.5,fr.1841,1350000
"https://www.hemnet.se/bostad/lagenhet-1,5rum-uppsala-uppsala-kommun-svartbacksgatan-101a-18704301",Uppsala,Uppsala,Svartbäcksgatan101A,1.5,40.0,3056,1995000
https://www.hemnet.se/bostad/lagenhet-5rum-norra-luthagen-uppsala-kommun-gimogatan-3b-18500495,Norra Luthagen,NorraLuthagen,Gimogatan3B,5,110.0,5484,4195000
https://www.hemnet.se/bostad/lagenhet-4rum-rosendal-uppsala-kommun-torgny-segerstedts-alle-94-18702296,ROSENDAL,ROSENDAL,TorgnySegerstedtsallé94,4,114.0,7067,4995000
https://www.hemnet.se/bostad/lagenhet-2rum-norra-luthagen-uppsala-kommun-fyrisvallsgatan-18-b-17382199,Norra Luthagen,NorraLuthagen,Fyrisvallsgatan18B,2,63.0,3346,2695000
https://www.hemnet.se/bostad/lagenhet-4rum-granbystaden-uppsala-kommun-marknadsgatan-48-17756736,Gränbystaden,Gränbystaden,Marknadsgatan48,4,94.0,5209,3450000
https://www.hemnet.se/bostad/lagenhet-4rum-norra-rosendal-uppsala-kommun-dekangatan-10-2-1501-18221735,Norra Rosendal,NorraRosendal,Dekangatan10(2,4,83.0,4867,3595000
"https://www.hemnet.se/bostad/lagenhet-1,5rum-salabacke-uppsala-kommun-ritargatan-6b-18689516",Salabacke,Salabacke,Ritargatan6B,1.5,50.9,2386,1595000
https://www.hemnet.se/bostad/lagenhet-2rum-uppsala-kommun-vapnargatan-5b-18688247,UPPSALA,UPPSALA,Väpnargatan5B,2,66.0,3551,1980000
https://www.hemnet.se/bostad/lagenhet-2rum-luthagen-uppsala-kommun-borjegatan-43c-18686352,Luthagen,Luthagen,Börjegatan43C,2,65.0,3642,2895000
https://www.hemnet.se/bostad/lagenhet-2rum-arsta-uppsala-kommun-fankalsgatan-16-18686160,Årsta,Årsta,Fänkålsgatan16,2,63.0,3625,1950000
"https://www.hemnet.se/bostad/lagenhet-1,5rum-hoganas-uppsala-kommun-vaderkvarnsgatan-11b-18685929",Höganäs,Höganäs,Väderkvarnsgatan11B,1.5,44.0,2275,1995000
https://www.hemnet.se/bostad/lagenhet-3rum-nyby-uppsala-kommun-lidnersgatan-37-18682179,Nyby,Nyby,Lidnersgatan37,3,74.0,4416,2150000
https://www.hemnet.se/bostad/lagenhet-2rum-salabacke-uppsala-kommun-arstagatan-20a-18686154,Salabacke,Salabacke,Årstagatan20A,2,55.0,2990,1895000
https://www.hemnet.se/bostad/lagenhet-2rum-kapellgardet-uppsala-kommun-torngatan-1-18688079,Kapellgärdet,Kapellgärdet,Torngatan1,2,47.0,2908,2195000
https://www.hemnet.se/bostad/lagenhet-2rum-luthagen-uppsala-kommun-luthagsesplanaden-24-b-18686778,Luthagen,Luthagen,Luthagsesplanaden24B,2,73.0,3761,2795000
https://www.hemnet.se/bostad/lagenhet-2rum-ultuna-uppsala-kommun-ekoxvagen-10-18681917,Ultuna,Ultuna,Ekoxvägen10,2,45.0,2953,1775000
https://www.hemnet.se/bostad/lagenhet-1rum-uppsala-uppsala-kommun-lings-vag-83-18685919,Uppsala,Uppsala,Lingsväg83,1,46.5,3062,1495000
https://www.hemnet.se/bostad/lagenhet-1rum-salabacke-uppsala-kommun-lastmakargatan-9a-18687622,Salabacke,Salabacke,Lästmakargatan9A,1,18.0,1655,995000
https://www.hemnet.se/bostad/lagenhet-2rum-kapellgardet-uppsala-kommun-rabyvagen-76-18687138,Kapellgärdet,Kapellgärdet,Råbyvägen76,2,68.5,3729,2195000
https://www.hemnet.se/bostad/lagenhet-2rum-salabacke-uppsala-kommun-johannesbacksgatan-95b-18686858,Salabacke,Salabacke,Johannesbäcksgatan95B,2,60.0,3591,2550000
https://www.hemnet.se/bostad/lagenhet-2rum-nyby-uppsala-kommun-topeliusgatan-6e-18681578,Nyby,Nyby,Topeliusgatan6E,2,56.5,4307,1750000
https://www.hemnet.se/bostad/lagenhet-2rum-granby-uppsala-kommun-rabyvagen-57d-18685539,Gränby,Gränby,Råbyvägen57D,2,57.0,3618,1895000
https://www.hemnet.se/bostad/lagenhet-2rum-kungsangen-uppsala-kommun-maltargatan-1-fast-pris-18676155,Kungsängen,Kungsängen,Mältargatan1,2,67.0,3719,2600000
https://www.hemnet.se/bostad/lagenhet-1rum-ultuna-uppsala-kommun-gote-turessons-vag-7b-18677317,ULTUNA,ULTUNA,GöteTuressonsväg7B,1,29.0,2365,1475000
"https://www.hemnet.se/bostad/lagenhet-1,5rum-rosendal-uppsala-kommun-vardsatravagen-3f-fast-pris-18675775",Rosendal,Rosendal,Vårdsätravägen3F,1.5,35.0,2039,2150000
https://www.hemnet.se/bostad/lagenhet-3rum-kapellgardet-uppsala-kommun-portalgatan-17-fast-pris-18574518,Kapellgärdet,Kapellgärdet,Portalgatan17,3,77.0,4434,2895000
"https://www.hemnet.se/bostad/lagenhet-1,5rum-salabacke-uppsala-kommun-murargatan-14e-17176498",Salabacke,Salabacke,Murargatan14E,1.5,24.5,1815,1500000
https://www.hemnet.se/bostad/lagenhet-1rum-ultuna-uppsala-kommun-gote-turessons-vag-5a-18663975,Ultuna,Ultuna,GöteTuressonsväg5A,1,30.0,2398,1595000
https://www.hemnet.se/nybyggnadsprojekt/kapellgardet-arena-v-18651755,Uppsala kommun,Uppsalakommun,KapellgärdetArenaV,1,34.0,fr.2332,1550000
"https://www.hemnet.se/bostad/lagenhet-1,5rum-sala-backe-uppsala-kommun-lastmakargatan-5b-18649778",Sala backe,Salabacke,Lästmakargatan5B,1.5,40.0,2602,1695000
https://www.hemnet.se/bostad/lagenhet-3rum-rosendal-uppsala-kommun-torgny-segerstedts-alle-40-18610938,Rosendal,Rosendal,TorgnySegerstedtsallé40,3,86.0,3766,3195000
https://www.hemnet.se/bostad/lagenhet-2rum-granby-uppsala-kommun-rabyvagen-57d-18648209,Gränby,Gränby,Råbyvägen57D,2,58.0,3618,1895000
https://www.hemnet.se/bostad/lagenhet-2rum-norby-uppsala-kommun-svampvagen-8b-18646259,Norby,Norby,Svampvägen8B,2,60.0,3438,1895000
https://www.hemnet.se/bostad/lagenhet-2rum-uppsala-uppsala-kommun-gosta-wahlstroms-vag-7-18649016,Uppsala,Uppsala,GöstaWahlströmsväg7,2,50.0,2723,2295000
https://www.hemnet.se/bostad/lagenhet-2rum-sala-backe-uppsala-kommun-svardsliljegatan-4-fast-pris-18650023,Sala backe,Salabacke,Svärdsliljegatan4,2,45.0,3190,1895000
"https://www.hemnet.se/bostad/lagenhet-1,5rum-hoganas-uppsala-kommun-s-t-olofsgatan-60b-18649304",Höganäs,Höganäs,S:tOlofsgatan60B,1.5,43.0,1590,2195000
https://www.hemnet.se/bostad/lagenhet-3rum-savja-uppsala-kommun-stenbrohultsvagen-103-18649899,SÄVJA,SÄVJA,Stenbrohultsvägen103,3,81.0,6300,1395000
https://www.hemnet.se/bostad/lagenhet-1rum-kungsangen-uppsala-kommun-tullgarnsgatan-16-18649979,Kungsängen,Kungsängen,Tullgarnsgatan16,1,42.0,2819,1495000
https://www.hemnet.se/bostad/lagenhet-2rum-uppsala-uppsala-kommun-gosta-wahlstroms-vag-14-18324256,Uppsala,Uppsala,GöstaWahlströmsväg14,2,44.0,2741,1800000
https://www.hemnet.se/bostad/lagenhet-2rum-kapellgardet-uppsala-kommun-rabyvagen-80-18648284,Kapellgärdet,Kapellgärdet,Råbyvägen80,2,75.0,4083,2395000
"https://www.hemnet.se/bostad/lagenhet-1rum-kapellgardet-uppsala-kommun-rabyvagen-76-,-fast-pris-18648667",Kapellgärdet,Kapellgärdet,Råbyvägen76,1,30.5,2320,1675000
https://www.hemnet.se/bostad/lagenhet-2rum-luthagen-uppsala-kommun-borjegatan-59-fast-pris-18648875,Luthagen,Luthagen,Börjegatan59FASTPRIS,2,50.0,3362,1995000
https://www.hemnet.se/bostad/lagenhet-5rum-ultuna-uppsala-kommun-backlosavagen-7-fast-pris-18354687,Ultuna,Ultuna,Bäcklösavägen7,5,105.0,5554,4150000
"https://www.hemnet.se/bostad/lagenhet-4,5rum-falhagen-uppsala-kommun-syrengatan-6-17463636",Fålhagen,Fålhagen,Syréngatan6,4.5,159.0,7453,5495000
https://www.hemnet.se/bostad/lagenhet-3rum-rosendal-uppsala-kommun-arne-tiselius-gata-lydia-wahlstroms-gata-18083864,Rosendal,Rosendal,ArneTiseliusgata,3,72.2,4286,2645000
https://www.hemnet.se/bostad/lagenhet-3rum-rosendal-uppsala-kommun-arne-tiselius-gata-lydia-wahlstroms-gata-18421020,Rosendal,Rosendal,ArneTiseliusgata,3,69.1,4102,2645000
https://www.hemnet.se/bostad/lagenhet-1rum-luthagen-uppsala-kommun-fyrisvallsgatan-10a-18626238,Luthagen,Luthagen,Fyrisvallsgatan10A,1,25.0,1750,1725000
https://www.hemnet.se/bostad/lagenhet-1rum-luthagen-uppsala-kommun-fyrisvallsgatan-10a-18626775,Luthagen,Luthagen,Fyrisvallsgatan10A,1,29.0,1995,1745000
https://www.hemnet.se/bostad/lagenhet-3rum-norra-luthagen-uppsala-kommun-fyrisvallsgatan-18-b-18625535,Norra Luthagen,NorraLuthagen,Fyrisvallsgatan18B,3,76.0,3843,2895000
https://www.hemnet.se/bostad/lagenhet-4rum-norra-luthagen-uppsala-kommun-fyrisvallsgatan-18-b-18625515,Norra Luthagen,NorraLuthagen,Fyrisvallsgatan18B,4,91.0,4648,3595000
https://www.hemnet.se/bostad/lagenhet-1rum-hoganas-uppsala-kommun-vaksalagatan-36a-fast-pris-18619696,HÖGANÄS,HÖGANÄS,Vaksalagatan36A,1,30.0,1721,1800000
https://www.hemnet.se/bostad/lagenhet-1rum-kabo-uppsala-kommun-banergatan-5b-fast-pris-18616500,Kåbo,Kåbo,Banérgatan5B,1,35.5,1998,1995000
https://www.hemnet.se/bostad/lagenhet-1rum-kungsangen-uppsala-kommun-kungsgatan-93f-17186302,Kungsängen,Kungsängen,Kungsgatan93F,1,37.5,1710,2150000
https://www.hemnet.se/bostad/lagenhet-1rum-granby-uppsala-kommun-rabyvagen-53d-18608975,Gränby,Gränby,Råbyvägen53D,1,36.0,2398,1615000
https://www.hemnet.se/bostad/lagenhet-1rum-granby-uppsala-kommun-rabyvagen-53h-18611905,Gränby,Gränby,Råbyvägen53H,1,34.0,2333,1595000
https://www.hemnet.se/bostad/lagenhet-4rum-luthagen-uppsala-kommun-palgatan-14-18615376,Luthagen,Luthagen,Pålgatan14,4,102.0,5256,3995000
https://www.hemnet.se/bostad/lagenhet-1rum-kungsangen-uppsala-kommun-industrigatan-25-18615780,Kungsängen,Kungsängen,Industrigatan25,1,32.0,1927,2095000
https://www.hemnet.se/bostad/lagenhet-4rum-norra-luthagen-uppsala-kommun-fyrisvallsgatan-3b-fast-pris-18614716,Norra Luthagen,NorraLuthagen,Fyrisvallsgatan3B,4,105.0,7008,3495000
https://www.hemnet.se/bostad/lagenhet-2rum-rosendal-uppsala-kommun-torgny-segerstedts-alle-11d-18615918,Rosendal,Rosendal,TorgnySegerstedtsallé11D,2,50.0,2913,2050000
https://www.hemnet.se/bostad/lagenhet-3rum-falhagen-uppsala-kommun-osterangsgatan-12e-18611697,Fålhagen,Fålhagen,Österängsgatan12E,3,76.8,3545,2750000
https://www.hemnet.se/bostad/lagenhet-2rum-granby-uppsala-kommun-rabyvagen-55e-18611997,Gränby,Gränby,Råbyvägen55E,2,59.0,3424,1995000
https://www.hemnet.se/bostad/lagenhet-2rum-kapellgardet-uppsala-kommun-kantorsgatan-9-18604975,Kapellgärdet,Kapellgärdet,Kantorsgatan9,2,53.0,3526,2150000
https://www.hemnet.se/bostad/lagenhet-1rum-granby-uppsala-kommun-rabyvagen-55f-18605135,Gränby,Gränby,Råbyvägen55F,1,29.0,2179,1295000
https://www.hemnet.se/bostad/lagenhet-1rum-uppsala-uppsala-kommun-sysslomansgatan-20b-18596135,Uppsala,Uppsala,Sysslomansgatan20B,1,30.0,1519,2195000
https://www.hemnet.se/bostad/lagenhet-1rum-centrum-uppsala-kommun-slottsgrand-2d-18589056,Centrum,Centrum,Slottsgränd2D,1,30.0,2233,1995000
https://www.hemnet.se/nybyggnadsprojekt/slottsgrand-18588522,Uppsala kommun,Uppsalakommun,Slottsgränd,1,30.0,fr.2233,1995000
https://www.hemnet.se/bostad/lagenhet-2rum-granby-uppsala-kommun-solskensgatan-17-18371855,Gränby,Gränby,Solskensgatan17,2,41.0,2775,1795000
https://www.hemnet.se/bostad/lagenhet-2rum-norra-rosendal-uppsala-kommun-dekangatan-10-2-1001-18294896,Norra Rosendal,NorraRosendal,Dekangatan10(2,2,46.0,2697,1895000
https://www.hemnet.se/bostad/lagenhet-1rum-ultuna-uppsala-kommun-gote-turessons-vag-7a-18577355,Ultuna,Ultuna,GöteTuressonsväg7A,1,30.0,2398,1450000
https://www.hemnet.se/bostad/lagenhet-1rum-fullero-uppsala-kommun-meteorvagen-32-fast-pris-18572427,Fullerö,Fullerö,Meteorvägen32,1,35.0,2144,1495000
https://www.hemnet.se/bostad/lagenhet-1rum-falhagen-uppsala-kommun-s-t-goransgatan-24a-17768355,Fålhagen,Fålhagen,S:tGöransgatan24A,1,22.5,1675,1595000
https://www.hemnet.se/bostad/lagenhet-2rum-falhagen-uppsala-kommun-vaksalagatan-55-18091998,Fålhagen,Fålhagen,Vaksalagatan55,2,46.0,3568,1695000
https://www.hemnet.se/bostad/lagenhet-1rum-kungsgardet-rackarberget-luthagen-uppsala-kommun-s-t-johannesgatan-36b-18527635,Kungsgärdet/Rackarberget/Luthagen,Kungsgärdet,S:tJohannesgatan36B,1,33.0,2430,1650000
https://www.hemnet.se/bostad/lagenhet-4rum-norra-luthagen-uppsala-kommun-fyrisvallsgatan-18-b-18500457,Norra Luthagen,NorraLuthagen,Fyrisvallsgatan18B,4,91.0,4648,3495000
