region,location,link,street_address,num_of_rooms,size,fee,final_price,percentage_change,price,sold_date
Uppsalakommun,Eriksberg,https://www.hemnet.se/salda/lagenhet-3rum-eriksberg-uppsala-kommun-gnejsvagen-12b-5266931999701111109,Gnejsvägen 12B,3,64.0,3508,1830000,            -3 %          ,1776699,Såld19september2022
Uppsalakommun,Heidenstam,https://www.hemnet.se/salda/lagenhet-4rum-heidenstam-uppsala-kommun-heidenstamsgatan-25-4573973130480359849,Heidenstamsgatan 25,4,102.5,6125,1925000,            -11 %          ,1734234,Såld19september2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-4rum-salabacke-uppsala-kommun-svardsliljegatan-2-3336666416337634600,Svärdsliljegatan 2,4,91.0,5021,2650000,            -5 %          ,2523809,Såld19september2022
Uppsalakommun,FrämreLuthagen,"https://www.hemnet.se/salda/lagenhet-2,5rum-framre-luthagen-uppsala-kommun-borjegatan-8b-1021514814992957252",Börjegatan 8B,2.5,61.0,2826,2600000,            -7 %          ,2429906,Såld19september2022
Uppsalakommun,Kungsängen,"https://www.hemnet.se/salda/lagenhet-1,5rum-kungsangen-uppsala-kommun-tullgarnsgatan-3-1003209957729507345",Tullgarnsgatan 3,1.5,47.0,2471,2100000,            -4 %          ,2019230,Såld19september2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-3rum-falhagen-uppsala-kommun-osterangsgatan-12e-451863336110397805,Österängsgatan 12E,3,76.8,3545,2875000,            +1 %          ,2846534,Såld19september2022
Uppsalakommun,Eriksberg,https://www.hemnet.se/salda/lagenhet-3rum-eriksberg-uppsala-kommun-gnejsvagen-8a-7796738859311167846,Gnejsvägen 8A,3,77.1,3518,2620000,            +9 %          ,2403669,Såld18september2022
Uppsalakommun,Kungsängen,https://www.hemnet.se/salda/lagenhet-1rum-kungsangen-uppsala-kommun-industrigatan-35-5156722083380600640,Industrigatan 35,1,34.0,2031,1950000,            -2 %          ,1911764,Såld18september2022
Uppsalakommun,FrämreLuthagen,https://www.hemnet.se/salda/lagenhet-2rum-framre-luthagen-centrum-uppsala-kommun-luthagsesplanaden-3b-1106180644844151572,Luthagsesplanaden 3B,2,53.5,2911,2495000,            +4 %          ,2399038,Såld18september2022
Uppsalakommun,Stenhagen,https://www.hemnet.se/salda/lagenhet-4rum-stenhagen-uppsala-kommun-opalvagen-33-7216683634087547276,Opalvägen 33,4,81.0,4857,2300000,            +15 %          ,2000000,Såld17september2022
Uppsalakommun,Fålhagen,"https://www.hemnet.se/salda/lagenhet-1,5rum-falhagen-uppsala-kommun-norrtaljegatan-32-7388224027037340500",Norrtäljegatan 32,1.5,35.5,2508,1580000,            -1 %          ,1564356,Såld17september2022
Uppsalakommun,Öfreslotts,https://www.hemnet.se/salda/lagenhet-2rum-ofre-slotts-uppsala-kommun-gropgrand-3-413968666675300020,Gropgränd 3,2,34.8,3250,2400000,            +2 %          ,2352941,Såld17september2022
Uppsalakommun,Kåbo,https://www.hemnet.se/salda/lagenhet-2rum-kabo-uppsala-kommun-banergatan-3c-8450722248820615118,Banérgatan 3c,2,53.0,3266,2225000,            -3 %          ,2160194,Såld16september2022
Uppsalakommun,Sävja,https://www.hemnet.se/salda/lagenhet-2rum-savja-uppsala-kommun-vastgotaresan-93-7848184152258212842,Västgötaresan 93,2,65.5,4700,1695000,            ±0 %          ,1695000,Såld16september2022
Uppsalakommun,Gränby,https://www.hemnet.se/salda/lagenhet-4rum-granby-uppsala-kommun-rabyvagen-53h-5392630428892922588,Råbyvägen 53H,4,85.0,4756,2550000,            -4 %          ,2451923,Såld16september2022
Uppsalakommun,Kapellgärdet,https://www.hemnet.se/salda/lagenhet-1rum-kapellgardet-uppsala-kommun-ljusbarargatan-1-4929223823046745332,Ljusbärargatan 1,1,35.0,2345,1650000,            -3 %          ,1601941,Såld16september2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-2rum-salabacke-uppsala-kommun-arstagatan-20a-3807668582533700179,Årstagatan 20A,2,52.0,3006,1750000,            +3 %          ,1699029,Såld16september2022
Uppsalakommun,Vårdsätra,https://www.hemnet.se/salda/lagenhet-4rum-vardsatra-uppsala-kommun-eksatravagen-134-3441482637130372725,Eksätravägen 134,4,90.3,5959,1950000,            -2 %          ,1911764,Såld16september2022
Uppsalakommun,Höganäs,"https://www.hemnet.se/salda/lagenhet-2,5rum-hoganas-uppsala-kommun-s-t-olofsgatan-43c-2718936087577656298",S:t Olofsgatan 43C,2.5,63.0,3492,2270000,            +4 %          ,2182692,Såld16september2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-1rum-luthagen-uppsala-kommun-tiundagatan-47-2606023739598703188,Tiundagatan 47,1,44.8,2277,1795000,            -10 %          ,1631818,Såld16september2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-2rum-falhagen-uppsala-kommun-s-t-goransgatan-24b-1709537302968969580,S:t Göransgatan 24B,2,44.5,2767,2200000,            -4 %          ,2115384,Såld16september2022
Uppsalakommun,Höganäs,https://www.hemnet.se/salda/lagenhet-1rum-hoganas-uppsala-kommun-botvidsgatan-6-a-514757931707061775,Botvidsgatan 6 A,1,40.0,2531,1795000,            -10 %          ,1631818,Såld16september2022
Uppsalakommun,Årsta,https://www.hemnet.se/salda/lagenhet-1rum-arsta-uppsala-kommun-fyrislundsgatan-48-accepterat-pris-8399338300543626600,Fyrislundsgatan 48 - Accepterat pris,1,24.2,1030,1215000,            -6 %          ,1146226,Såld15september2022
Uppsalakommun,Årsta,https://www.hemnet.se/salda/lagenhet-2rum-arsta-uppsala-kommun-kamomillgatan-1-8529951263094251799,Kamomillgatan 1,2,63.0,3651,1602302,            -3 %          ,1555633,Såld15september2022
Uppsalakommun,Årsta,https://www.hemnet.se/salda/lagenhet-2rum-arsta-uppsala-kommun-fankalsgatan-33-7904753782405409196,Fänkålsgatan 33,2,63.0,3651,1625000,            -10 %          ,1477272,Såld15september2022
Uppsalakommun,Uppsala,https://www.hemnet.se/salda/lagenhet-1rum-uppsala-uppsala-kommun-s-t-persgatan-40c-7423991077624136830,S:t Persgatan 40C,1,41.5,1970,1698000,            -5 %          ,1617142,Såld15september2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-3rum-luthagen-uppsala-kommun-gotgatan-30c-6088547603617707971,Götgatan 30c,3,67.0,4038,2850000,            -5 %          ,2714285,Såld15september2022
Uppsalakommun,Rickomberga,https://www.hemnet.se/salda/lagenhet-3rum-rickomberga-uppsala-kommun-polhemsgatan-8-3173951930095720186,Polhemsgatan 8,3,90.0,4971,3220000,            +11 %          ,2900900,Såld15september2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-2rum-luthagen-uppsala-kommun-geijersgatan-46-a-7618641737794961998,Geijersgatan 46 A,2,49.0,3177,2055000,            -2 %          ,2014705,Såld15september2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-1rum-falhagen-uppsala-kommun-frodegatan-17-a-7528048440674069469,Frodegatan 17 A,1,27.0,1767,1600000,            -6 %          ,1509433,Såld15september2022
Uppsalakommun,Tunabackar,https://www.hemnet.se/salda/lagenhet-2rum-tunabackar-uppsala-kommun-tunagatan-24c-6006166394329743586,Tunagatan 24C,2,54.5,2824,1820000,            -9 %          ,1669724,Såld15september2022
Uppsalakommun,Kungsängen,"https://www.hemnet.se/salda/lagenhet-5,5rum-kungsangen-uppsala-kommun-kungsangsesplanaden-10a-5627508681102800100",Kungsängsesplanaden 10A,5.5,121.0,5947,5825000,            +1 %          ,5767326,Såld15september2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-2rum-salabacke-uppsala-kommun-murargatan-7-4830468459716007870,Murargatan 7,2,62.5,2849,1850000,            +3 %          ,1796116,Såld15september2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-7rum-luthagen-uppsala-kommun-hallbygatan-34b-3089886430102666402,Hällbygatan 34B,7,154.0,8154,4925000,            -3 %          ,4781553,Såld15september2022
Uppsalakommun,Kungsängen,https://www.hemnet.se/salda/lagenhet-4rum-kungsangen-industristaden-uppsala-kommun-muningatan-4-2920990698648824831,Muningatan 4,4,90.0,4531,3600000,            -7 %          ,3364485,Såld15september2022
Uppsalakommun,Fjärdingen,https://www.hemnet.se/salda/lagenhet-4rum-fjardingen-uppsala-kommun-skolgatan-31-778128995912230959,Skolgatan 31,4,116.2,2196,6900000,            ±0 %          ,6900000,Såld15september2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-2rum-luthagen-uppsala-kommun-lockgatan-1-611509882415397805,Lockgatan 1,2,55.0,3204,2210000,            +11 %          ,1990990,Såld15september2022
Uppsalakommun,Kungsängen,https://www.hemnet.se/salda/lagenhet-4rum-kungsangen-uppsala-kommun-sagargatan-13-a-545194088363927726,Sågargatan 13 A,4,97.0,5167,4300000,            -4 %          ,4134615,Såld15september2022
Uppsalakommun,Kåbo,https://www.hemnet.se/salda/lagenhet-2rum-kabo-uppsala-kommun-banergatan-6a-8489010547518164088,Banérgatan 6A,2,60.0,3456,2500000,            +5 %          ,2380952,Såld14september2022
Uppsalakommun,Ekeby,https://www.hemnet.se/salda/lagenhet-2rum-ekeby-uppsala-kommun-helsingforsgatan-143-7777302819922148982,Helsingforsgatan 143,2,50.5,3244,1950000,            ±0 %          ,1950000,Såld14september2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-2rum-salabacke-uppsala-kommun-johannesbacksgatan-95a-6659292825872186262,Johannesbäcksgatan 95A,2,59.0,3565,2010000,            +6 %          ,1896226,Såld14september2022
Uppsalakommun,Höganäs,https://www.hemnet.se/salda/lagenhet-5rum-hoganas-uppsala-kommun-storgatan-7b-5426115945428737012,Storgatan 7B,5,122.4,5564,4250000,            ±0 %          ,4250000,Såld14september2022
Uppsalakommun,Ekeby,https://www.hemnet.se/salda/lagenhet-83m2-ekeby-uppsala-kommun-helsingforsgatan-81-4072814924251732138,Helsingforsgatan 81,3,83.0,4710,3200000,            ±0 %          ,3200000,Såld14september2022
Uppsalakommun,Gränby,https://www.hemnet.se/salda/lagenhet-4rum-granby-uppsala-kommun-granbyvagen-4a-2165649277609799303,Gränbyvägen 4A,4,108.0,5878,3595000,            +3 %          ,3490291,Såld14september2022
Uppsalakommun,Luthagen,"https://www.hemnet.se/salda/lagenhet-4,5rum-luthagen-uppsala-kommun-luthagsesplanaden-24-e-1673738775894942449",Luthagsesplanaden 24 E,4.5,143.0,7370,5025000,            +1 %          ,4975247,Såld14september2022
Uppsalakommun,Luthagen,"https://www.hemnet.se/salda/lagenhet-3,5rum-luthagen-uppsala-kommun-bredmansgatan-4d-1523562297205196106",Bredmansgatan 4D,3.5,79.5,3979,3655000,            +14 %          ,3206140,Såld14september2022
Uppsalakommun,Ultuna,https://www.hemnet.se/salda/lagenhet-1rum-ultuna-uppsala-kommun-ekoxvagen-24-565152955535182271,Ekoxvägen 24,1,35.0,2432,1475000,            -5 %          ,1404761,Såld14september2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-1rum-falhagen-uppsala-kommun-hjalmar-brantingsgatan-8b-7867458626596323037,Hjalmar Brantingsgatan 8B,1,38.0,2555,1795000,            -5 %          ,1709523,Såld13september2022
Uppsalakommun,Gränby,https://www.hemnet.se/salda/lagenhet-4rum-granby-uppsala-kommun-solskensgatan-13-1730877176984017726,Solskensgatan 13,4,99.5,5298,3350000,            +2 %          ,3284313,Såld13september2022
Uppsalakommun,Sävja,https://www.hemnet.se/salda/lagenhet-2rum-savja-uppsala-kommun-blekingevagen-13-8462961421510383419,Blekingevägen 13,2,61.0,3976,1200000,            +21 %          ,991735,Såld13september2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-2rum-falhagen-uppsala-kommun-norrtaljegatan-3b-8096330981688264862,Norrtäljegatan 3B,2,58.0,3351,2400000,            ±0 %          ,2400000,Såld13september2022
Uppsalakommun,Ulleråker,https://www.hemnet.se/salda/lagenhet-3rum-ulleraker-uppsala-kommun-gustaf-kjellbergs-vag-3b-2981544823400983915,Gustaf Kjellbergs väg 3B,3,80.0,4903,2950000,            +9 %          ,2706422,Såld13september2022
Uppsalakommun,Stenhagen,https://www.hemnet.se/salda/lagenhet-3rum-stenhagen-uppsala-kommun-herrhagsvagen-193-8499959756693759686,Herrhagsvägen 193,3,76.0,4056,2195000,            ±0 %          ,2195000,Såld13september2022
Uppsalakommun,Sävja,https://www.hemnet.se/salda/lagenhet-3rum-savja-uppsala-kommun-stenbrohultsvagen-105-8462386785109590346,Stenbrohultsvägen 105,3,80.1,6300,1395000,            ±0 %          ,1395000,Såld13september2022
Uppsalakommun,ÅRSTA,https://www.hemnet.se/salda/lagenhet-3rum-arsta-uppsala-kommun-kamomillgatan-24-7468806244437253709,Kamomillgatan 24,3,63.0,3651,1995000,            -9 %          ,1830275,Såld13september2022
Uppsalakommun,Kapellgärdet,"https://www.hemnet.se/salda/lagenhet-1,5rum-kapellgardet-uppsala-kommun-portalgatan-92-6714418305075401197",Portalgatan 92,1.5,36.0,2514,1695000,            ±0 %          ,1695000,Såld13september2022
Uppsalakommun,Kungsängen,"https://www.hemnet.se/salda/lagenhet-2,5rum-kungsangen-uppsala-kommun-kryddblandargatan-7-6362287434344262409",Kryddblandargatan 7,2.5,65.0,3469,2480000,            -11 %          ,2234234,Såld13september2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-1rum-falhagen-uppsala-kommun-eskilsgatan-7b-6278385371763532289,Eskilsgatan 7B,1,37.5,2149,1975000,            -1 %          ,1955445,Såld13september2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-4rum-falhagen-uppsala-kommun-s-t-goransgatan-26b-1970882770369745664,S:t Göransgatan 26B,4,120.0,4538,6950000,            ±0 %          ,6950000,Såld13september2022
Uppsalakommun,Sommarro,https://www.hemnet.se/salda/lagenhet-2rum-sommarro-uppsala-kommun-norbyvagen-67b-1956179294018270643,Norbyvägen 67B,2,52.0,2622,2170000,            -1 %          ,2148514,Såld13september2022
Uppsalakommun,Stenhagen,https://www.hemnet.se/salda/lagenhet-3rum-stenhagen-herrhagen-uppsala-kommun-herrhagsvagen-197-1685357427312440897,Herrhagsvägen 197,3,76.0,3976,1950000,            -2 %          ,1911764,Såld13september2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-1rum-salabacke-uppsala-kommun-byggmastargatan-9c-556643791651405540,Byggmästargatan 9C,1,38.0,1972,1500000,            ±0 %          ,1500000,Såld12september2022
Uppsalakommun,NybyGård,https://www.hemnet.se/salda/lagenhet-4rum-nyby-gard-uppsala-kommun-munters-gata-33-8883252303872978499,Munters gata 33,4,99.0,5774,2920000,            +18 %          ,2474576,Såld12september2022
Uppsalakommun,Centrum,https://www.hemnet.se/salda/lagenhet-2rum-centrum-uppsala-kommun-skolgatan-20-a-7721625025455580651,Skolgatan 20 A,2,62.6,3199,3000000,            ±0 %          ,3000000,Såld12september2022
Uppsalakommun,Höganäs,"https://www.hemnet.se/salda/lagenhet-1,5rum-hoganas-uppsala-kommun-vaderkvarnsgatan-15e-7612311333336350725",Väderkvarnsgatan 15E,1.5,42.0,1844,1950000,            -2 %          ,1911764,Såld12september2022
Uppsalakommun,SALABACKE,https://www.hemnet.se/salda/lagenhet-2rum-salabacke-uppsala-kommun-kallparksgatan-18-fast-pris-7164218112085332235,Källparksgatan 18 - FAST PRIS,2,57.0,2632,1700000,            -14 %          ,1491228,Såld12september2022
Uppsalakommun,Norby,https://www.hemnet.se/salda/lagenhet-4rum-norby-uppsala-kommun-svampvagen-5-a-6365511031204796816,Svampvägen 5 A,4,90.0,4884,2670000,            +9 %          ,2449541,Såld12september2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-1rum-salabacke-uppsala-kommun-apelgatan-5a-5627146968365378586,Apelgatan 5A,1,39.0,2245,1545000,            -9 %          ,1417431,Såld12september2022
Uppsalakommun,FrämreLuthagen,https://www.hemnet.se/salda/lagenhet-1rum-framre-luthagen-uppsala-kommun-sysslomansgatan-7-4197132246593769437,Sysslomansgatan 7,1,34.0,2217,2550000,            +16 %          ,2198275,Såld12september2022
Uppsalakommun,Ultuna,https://www.hemnet.se/salda/lagenhet-5rum-ultuna-uppsala-kommun-backlosavagen-7-3390212108022981231,Bäcklösavägen 7,5,105.0,5554,3995000,            ±0 %          ,3995000,Såld12september2022
Uppsalakommun,Kapellgärdet,https://www.hemnet.se/salda/lagenhet-2rum-kapellgardet-uppsala-kommun-torngatan-28-2417919375174941629,Torngatan 28,2,67.0,3539,2350000,            +4 %          ,2259615,Såld12september2022
Uppsalakommun,Sommarro,https://www.hemnet.se/salda/lagenhet-3rum-sommarro-uppsala-kommun-lindsbergsgatan-3a-2358128727129022713,Lindsbergsgatan 3A,3,72.0,4303,2620000,            +9 %          ,2403669,Såld12september2022
Uppsalakommun,STENHAGEN,https://www.hemnet.se/salda/lagenhet-4rum-stenhagen-uppsala-kommun-stenrosvagen-97-1810817643523437042,Stenrösvägen 97,4,108.0,8594,1375000,            -24 %          ,1108870,Såld12september2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-1rum-falhagen-uppsala-kommun-hjalmar-brantingsgatan-10a-1275370798513257130,Hjalmar Brantingsgatan 10A,1,19.5,1655,1260000,            -9 %          ,1155963,Såld12september2022
Uppsalakommun,NorraLuthagen,https://www.hemnet.se/salda/lagenhet-2rum-norra-luthagen-uppsala-kommun-klockargatan-10-746673642534704254,Klockargatan 10,2,55.0,4076,2250000,            +13 %          ,1991150,Såld12september2022
Uppsalakommun,NorraRosendal,https://www.hemnet.se/salda/lagenhet-1rum-norra-rosendal-uppsala-kommun-dekangatan-10-2-1208-5197037723492751299,Dekangatan 10 (2-1208),1,29.0,1700,1525000,            ±0 %          ,1525000,Såld11september2022
Uppsalakommun,NorraLuthagen,https://www.hemnet.se/salda/lagenhet-2rum-norra-luthagen-uppsala-kommun-gimogatan-2-b-1167839427798261556,Gimogatan 2 B,2,45.0,2837,1995000,            -5 %          ,1900000,Såld11september2022
Uppsalakommun,MalmaBacke,https://www.hemnet.se/salda/lagenhet-1rum-malma-backe-uppsala-kommun-malma-backe-3e-1859754747552134648,Malma backe 3E,1,42.9,3495,1495000,            ±0 %          ,1495000,Såld10september2022
Uppsalakommun,CentrumUppsala,https://www.hemnet.se/salda/lagenhet-5rum-centrum-uppsala-uppsala-kommun-kungsgatan-63b-8614194932308626237,Kungsgatan 63B,5,137.0,5482,5200000,            -2 %          ,5098039,Såld10september2022
Uppsalakommun,Sunnersta,https://www.hemnet.se/salda/lagenhet-3rum-sunnersta-uppsala-kommun-dag-hammarskjolds-vag-246a-7485909417784170632,Dag Hammarskjölds Väg 246A,3,74.6,5556,1620000,            +2 %          ,1588235,Såld10september2022
Uppsalakommun,Höganäs,"https://www.hemnet.se/salda/lagenhet-1,5rum-hoganas-uppsala-kommun-hoganasgatan-4-b-4723129112886381125",Höganäsgatan 4 B,1.5,42.0,2244,2040000,            -3 %          ,1980582,Såld10september2022
Uppsalakommun,Kungsängen,https://www.hemnet.se/salda/lagenhet-3rum-kungsangen-industristaden-uppsala-kommun-sagargatan-8b-3933310569473820774,Sågargatan 8B,3,76.0,3087,2600000,            -17 %          ,2222222,Såld9september2022
Uppsalakommun,Kungsängen,https://www.hemnet.se/salda/lagenhet-3rum-kungsangen-industristaden-uppsala-kommun-sagargatan-2b-6066386877942919428,Sågargatan 2B,3,83.0,4539,3230000,            +8 %          ,2990740,Såld9september2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-1rum-salabacke-uppsala-kommun-murargatan-8f-3130441493940805171,Murargatan 8F,1,37.2,2141,1560000,            -2 %          ,1529411,Såld9september2022
Uppsalakommun,Kapellgärdet,https://www.hemnet.se/salda/lagenhet-2rum-kapellgardet-uppsala-kommun-margit-sahlins-gata-1-1147682819751153312,Margit sahlins gata 1,2,38.0,2319,1800000,            -8 %          ,1666666,Såld9september2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-1rum-falhagen-uppsala-kommun-petterslundsgatan-21a-9003226636273422834,Petterslundsgatan 21A,1,32.0,1641,2000000,            +6 %          ,1886792,Såld9september2022
Uppsalakommun,FrämreLuthagen,https://www.hemnet.se/salda/lagenhet-4rum-framre-luthagen-uppsala-kommun-odensgatan-15-7981658202222892794,Odensgatan 15,4,96.3,3891,4785000,            +6 %          ,4514150,Såld9september2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-2rum-salabacke-uppsala-kommun-byggmastargatan-1c-7582786301554539465,Byggmästargatan 1C,2,53.3,3474,1695000,            ±0 %          ,1695000,Såld9september2022
Uppsalakommun,FrämreLuthagen,https://www.hemnet.se/salda/lagenhet-3rum-framre-luthagen-uppsala-kommun-fredsgatan-3-6344191734222587309,Fredsgatan 3,3,75.0,4601,2950000,            -1 %          ,2920792,Såld9september2022
Uppsalakommun,Kungsängen,"https://www.hemnet.se/salda/lagenhet-3,5rum-kungsangen-uppsala-kommun-maltargatan-13c-6265072424112336451",Mältargatan 13C,3.5,88.0,4661,3620000,            +4 %          ,3480769,Såld9september2022
Uppsalakommun,Höganäs,https://www.hemnet.se/salda/lagenhet-2rum-hoganas-uppsala-kommun-s-t-olofsgatan-41-a-5759186735475290542,S:t Olofsgatan 41 A,2,50.0,2546,2260000,            +8 %          ,2092592,Såld9september2022
Uppsalakommun,Nyby,https://www.hemnet.se/salda/lagenhet-3rum-nyby-uppsala-kommun-lidnersgatan-35-2229824506777000065,Lidnersgatan 35,3,76.0,4412,1730000,            -1 %          ,1712871,Såld9september2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-4rum-luthagen-uppsala-kommun-tiundagatan-48b-2109500891701718063,Tiundagatan 48B,4,90.6,3937,3755000,            +4 %          ,3610576,Såld9september2022
Uppsalakommun,Eriksberg,https://www.hemnet.se/salda/lagenhet-1rum-eriksberg-haga-uppsala-kommun-gnejsvagen-14a-1460953580438390652,Gnejsvägen 14A,1,28.0,1788,1395000,            -7 %          ,1303738,Såld9september2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-3rum-luthagen-uppsala-kommun-gimogatan-13c-1140796890267432827,Gimogatan 13c,3,74.0,3490,2495000,            ±0 %          ,2495000,Såld9september2022
Uppsalakommun,Kungsängen,https://www.hemnet.se/salda/lagenhet-4rum-kungsangen-uppsala-kommun-tullgarnsgatan-9-954153224593766519,Tullgarnsgatan 9,4,99.0,4952,4200000,,2495000,Såld9september2022
Uppsalakommun,Centrum,https://www.hemnet.se/salda/lagenhet-3rum-centrum-uppsala-kommun-sagargatan-9b-6824499519425763892,Sågargatan 9B,3,85.0,4358,3450000,            +2 %          ,3382352,Såld8september2022
Uppsalakommun,Kapellgärdet,https://www.hemnet.se/salda/lagenhet-4rum-kapellgardet-uppsala-kommun-portalgatan-11-5502527097001288594,Portalgatan 11,4,106.0,5428,3995000,            ±0 %          ,3995000,Såld8september2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-2rum-falhagen-uppsala-kommun-marielundsgatan-5c-7222046815985986520,Marielundsgatan 5C,2,50.0,2526,2300000,            +5 %          ,2190476,Såld8september2022
Uppsalakommun,Centrum,"https://www.hemnet.se/salda/lagenhet-3,5rum-centrum-uppsala-kommun-vaksalagatan-20-5509404646421694237",Vaksalagatan 20,3.5,88.4,3930,3500000,            ±0 %          ,3500000,Såld8september2022
Uppsalakommun,Svartbäcken,https://www.hemnet.se/salda/lagenhet-2rum-svartbacken-uppsala-kommun-gamla-uppsalagatan-5-8498334666245290989,Gamla uppsalagatan 5,2,48.6,2995,1680000,            +24 %          ,1354838,Såld8september2022
Uppsalakommun,Löten,https://www.hemnet.se/salda/lagenhet-3rum-loten-uppsala-kommun-heidenstamsgatan-39-6841768629605672994,Heidenstamsgatan 39,3,84.5,5071,1795000,            ±0 %          ,1795000,Såld8september2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-1rum-falhagen-uppsala-kommun-frodegatan-33-d-5222389697554731340,Frodegatan 33 D,1,39.5,2930,1625000,            -4 %          ,1562500,Såld8september2022
Uppsalakommun,Fålhagen,"https://www.hemnet.se/salda/lagenhet-3,5rum-falhagen-uppsala-kommun-hjalmar-brantingsgatan-11-a-5199778891887804322",Hjalmar Brantingsgatan 11 A,3.5,85.0,4156,3850000,            -4 %          ,3701923,Såld8september2022
Uppsalakommun,Centrum,https://www.hemnet.se/salda/lagenhet-4rum-centrum-uppsala-kommun-vretgrand-17-4489127407536425031,Vretgränd 17,4,80.5,4096,4150000,            +17 %          ,3547008,Såld8september2022
Uppsalakommun,Sommarro,"https://www.hemnet.se/salda/lagenhet-1,5rum-sommarro-uppsala-kommun-karlsrogatan-83a-4226347971028386736",Karlsrogatan 83A,1.5,39.5,2896,1845000,            ±0 %          ,1845000,Såld8september2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-2rum-salabacke-uppsala-kommun-grona-gatan-11-3743454905756936983,Gröna gatan 11,2,56.0,3110,1895000,            ±0 %          ,1895000,Såld8september2022
Uppsalakommun,Kapellgärdet,https://www.hemnet.se/salda/lagenhet-2rum-kapellgardet-uppsala-kommun-portalgatan-31-3709641195285178126,Portalgatan 31,2,67.0,3710,2250000,            -2 %          ,2205882,Såld8september2022
Uppsalakommun,Kapellgärdet,https://www.hemnet.se/salda/lagenhet-2rum-kapellgardet-uppsala-kommun-vattholmavagen-4d-3620177856649014251,Vattholmavägen 4D,2,67.0,3856,2600000,            +9 %          ,2385321,Såld8september2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-5rum-luthagen-uppsala-kommun-gimogatan-8b-3525325191874382394,Gimogatan 8B,5,119.0,6044,4300000,            +8 %          ,3981481,Såld8september2022
Uppsalakommun,Bellman,https://www.hemnet.se/salda/lagenhet-5rum-bellman-uppsala-kommun-stagneliusgatan-7-1390375277006791442,Stagneliusgatan 7,5,136.0,7800,3600000,            ±0 %          ,3600000,Såld8september2022
Uppsalakommun,FrämreLuthagen,https://www.hemnet.se/salda/lagenhet-4rum-framre-luthagen-uppsala-kommun-odensgatan-1-1186011076533645237,Odensgatan 1,4,103.0,4533,5200000,            +16 %          ,4482758,Såld8september2022
Uppsalakommun,Årsta,https://www.hemnet.se/salda/lagenhet-4rum-arsta-uppsala-kommun-kummingatan-22a-1169746225621301672,Kummingatan 22A,4,92.1,5151,2915000,            +17 %          ,2491452,Såld8september2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-2rum-luthagen-uppsala-kommun-stabby-alle-9d-801271672625622933,Stabby allé 9D,2,54.5,3297,1800000,            -5 %          ,1714285,Såld8september2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-3rum-falhagen-uppsala-kommun-osterangsgatan-24b-715342678544144003,Österängsgatan 24B,3,86.6,3864,2800000,            +12 %          ,2499999,Såld8september2022
Uppsalakommun,Centrum,https://www.hemnet.se/salda/lagenhet-2rum-centrum-uppsala-kommun-baverns-grand-24-42078037901927406,Bäverns gränd 24,2,59.5,3497,2295000,            ±0 %          ,2295000,Såld8september2022
Uppsalakommun,ÖvreSlotts,"https://www.hemnet.se/salda/lagenhet-1rum-ovre-slotts-uppsala-kommun-kyrkogardsgatan-23,-van-3-5646469333236518840","Kyrkogårdsgatan 23, vån 3",1,24.0,1253,1800000,            -5 %          ,1714285,Såld7september2022
